seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
128,wellMixed,1.6,0.0001,,0,,,1,10.963287627040676,0,extinction,0,0
129,wellMixed,1.6,0.0001,,0,,,1,10.779339640838085,0,extinction,0,0
130,wellMixed,1.6,0.0001,,0,,,1,9.797761633323391,0,extinction,0,0
131,wellMixed,1.6,0.0001,,0,,,1,13.059936394995855,0,extinction,0,1
132,wellMixed,1.6,0.0001,,0,,,1,9.330398703383702,0,extinction,0,0
133,wellMixed,1.6,0.0001,,0,,,1,13.177237484713507,0,extinction,0,0
134,wellMixed,1.6,0.0001,,0,,,1,10.667572024864334,0,extinction,0,0
135,wellMixed,1.6,0.0001,,0,,,1,14.592279327192234,0,extinction,0,0
136,wellMixed,1.6,0.0001,,0,,,1,12.434549193100901,0,extinction,0,1
137,wellMixed,1.6,0.0001,,0,,,1,10.707178406308257,0,extinction,0,0
138,wellMixed,1.6,0.0001,,0,,,1,8.419382753877525,0,extinction,0,0
139,wellMixed,1.6,0.0001,,0,,,1,9.940954938394333,0,extinction,0,0
140,wellMixed,1.6,0.0001,,0,,,1,13.222818899164151,0,extinction,0,0
141,wellMixed,1.6,0.0001,,1,2.8432121619535664,,0,,186,rescue,0,1
142,wellMixed,1.6,0.0001,,0,,,1,11.431226395653507,0,extinction,0,0
143,wellMixed,1.6,0.0001,,0,,,1,8.343329591907692,0,extinction,0,0
144,wellMixed,1.6,0.0001,,0,,,1,12.482163000130775,0,extinction,0,0
145,wellMixed,1.6,0.0001,,0,,,1,7.252040729668002,0,extinction,0,0
146,wellMixed,1.6,0.0001,,0,,,1,11.146597950032316,0,extinction,0,0
147,wellMixed,1.6,0.0001,,0,,,1,10.47602969697665,0,extinction,0,0
148,wellMixed,1.6,0.0001,,1,2.6319648299023233,,0,,218,rescue,0,1
149,wellMixed,1.6,0.0001,,0,,,1,9.647858103734897,0,extinction,0,0
150,wellMixed,1.6,0.0001,,0,,,1,9.907045313709762,0,extinction,0,0
151,wellMixed,1.6,0.0001,,0,,,1,9.508790246456174,0,extinction,0,0
152,wellMixed,1.6,0.0001,,0,,,1,9.431599402090004,0,extinction,0,0
153,wellMixed,1.6,0.0001,,0,,,1,8.58990014639428,0,extinction,0,0
154,wellMixed,1.6,0.0001,,0,,,1,12.771695720436208,0,extinction,0,0
155,wellMixed,1.6,0.0001,,0,,,1,11.52136249431689,0,extinction,0,0
156,wellMixed,1.6,0.0001,,0,,,1,8.532263402832713,0,extinction,0,1
157,wellMixed,1.6,0.0001,,0,,,1,11.694688801621194,0,extinction,0,0
158,wellMixed,1.6,0.0001,,0,,,1,11.912461397519563,0,extinction,0,1
159,wellMixed,1.6,0.0001,,0,,,1,10.518133908473082,0,extinction,0,0
160,wellMixed,1.6,0.0001,,0,,,1,19.186244069260955,0,extinction,0,0
161,wellMixed,1.6,0.0001,,1,9.335720245199115,,0,,17,rescue,0,1
162,wellMixed,1.6,0.0001,,0,,,1,12.342451198478805,0,extinction,0,0
163,wellMixed,1.6,0.0001,,0,,,1,12.349472829220208,0,extinction,0,0
164,wellMixed,1.6,0.0001,,0,,,1,8.732238473112218,0,extinction,0,0
165,wellMixed,1.6,0.0001,,0,,,1,11.844810966086257,0,extinction,0,1
166,wellMixed,1.6,0.0001,,0,,,1,13.031982830350916,0,extinction,0,0
167,wellMixed,1.6,0.0001,,0,,,1,12.803744822394318,0,extinction,0,0
168,wellMixed,1.6,0.0001,,0,,,1,15.568648966579829,0,extinction,0,0
169,wellMixed,1.6,0.0001,,0,,,1,10.141769792640357,0,extinction,0,1
170,wellMixed,1.6,0.0001,,1,11.191924277677503,,0,,16,rescue,0,2
171,wellMixed,1.6,0.0001,,0,,,1,8.696577314442655,0,extinction,0,0
172,wellMixed,1.6,0.0001,,0,,,1,11.347185789126337,0,extinction,0,0
173,wellMixed,1.6,0.0001,,0,,,1,9.911751628236313,0,extinction,0,0
174,wellMixed,1.6,0.0001,,0,,,1,10.957685034949318,0,extinction,0,0
175,wellMixed,1.6,0.0001,,0,,,1,8.696222941023686,0,extinction,0,0
176,wellMixed,1.6,0.0001,,0,,,1,11.379095439143619,0,extinction,0,0
177,wellMixed,1.6,0.0001,,0,,,1,10.484130734845248,0,extinction,0,0
178,wellMixed,1.6,0.0001,,0,,,1,9.19680851514172,0,extinction,0,0
179,wellMixed,1.6,0.0001,,0,,,1,9.844274252561823,0,extinction,0,0
180,wellMixed,1.6,0.0001,,0,,,1,8.353864077147522,0,extinction,0,0
181,wellMixed,1.6,0.0001,,1,2.8977604444898977,,0,,163,rescue,0,1
182,wellMixed,1.6,0.0001,,0,,,1,10.534653017588516,0,extinction,0,0
183,wellMixed,1.6,0.0001,,0,,,1,11.909758899756028,0,extinction,0,0
184,wellMixed,1.6,0.0001,,0,,,1,13.351755731892563,0,extinction,0,1
185,wellMixed,1.6,0.0001,,0,,,1,8.910955102847742,0,extinction,0,0
186,wellMixed,1.6,0.0001,,0,,,1,10.636053465723426,0,extinction,0,0
187,wellMixed,1.6,0.0001,,0,,,1,12.61744913874264,0,extinction,0,0
188,wellMixed,1.6,0.0001,,0,,,1,11.366070662824903,0,extinction,0,0
189,wellMixed,1.6,0.0001,,0,,,1,15.268715246313114,0,extinction,0,0
190,wellMixed,1.6,0.0001,,0,,,1,10.595184112052463,0,extinction,0,0
191,wellMixed,1.6,0.0001,,0,,,1,12.868671028539248,0,extinction,0,1
192,wellMixed,1.6,0.0001,,0,,,1,11.7490037192736,0,extinction,0,0
193,wellMixed,1.6,0.0001,,1,10.794660196793151,,0,,10,rescue,0,2
194,wellMixed,1.6,0.0001,,0,,,1,10.5108784832422,0,extinction,0,0
195,wellMixed,1.6,0.0001,,0,,,1,9.625310866095242,0,extinction,0,0
196,wellMixed,1.6,0.0001,,0,,,1,10.899488954092206,0,extinction,0,0
197,wellMixed,1.6,0.0001,,0,,,1,12.783790806865815,0,extinction,0,0
198,wellMixed,1.6,0.0001,,0,,,1,13.521001726253811,0,extinction,0,0
199,wellMixed,1.6,0.0001,,0,,,1,12.152066052641272,0,extinction,0,0
