seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
112,chainWM,2.8,0.0001,0.2,1,2.469246517401059,edge,0,,19,rescue,0,1
113,chainWM,2.8,0.0001,0.2,0,,,1,3.005284763392696,0,extinction,0,0
114,chainWM,2.8,0.0001,0.2,0,,,1,4.323354288495829,0,extinction,0,0
115,chainWM,2.8,0.0001,0.2,0,,,1,3.828869163553391,0,extinction,0,0
116,chainWM,2.8,0.0001,0.2,0,,,1,3.984914483488983,0,extinction,0,0
117,chainWM,2.8,0.0001,0.2,0,,,1,3.7587352970530907,0,extinction,0,0
118,chainWM,2.8,0.0001,0.2,0,,,1,3.5708985764525023,0,extinction,0,0
119,chainWM,2.8,0.0001,0.2,0,,,1,7.322081868109485,0,extinction,0,0
120,chainWM,2.8,0.0001,0.2,0,,,1,3.60534158169499,0,extinction,0,0
121,chainWM,2.8,0.0001,0.2,0,,,1,3.946828238858345,0,extinction,0,0
122,chainWM,2.8,0.0001,0.2,0,,,1,3.676774991048549,0,extinction,0,0
123,chainWM,2.8,0.0001,0.2,0,,,1,4.868993710044816,0,extinction,0,0
124,chainWM,2.8,0.0001,0.2,0,,,1,3.504850622391884,0,extinction,0,0
125,chainWM,2.8,0.0001,0.2,0,,,1,4.378657563961414,0,extinction,0,0
126,chainWM,2.8,0.0001,0.2,0,,,1,3.654020646520317,0,extinction,0,0
127,chainWM,2.8,0.0001,0.2,0,,,1,5.870041664894997,0,extinction,0,0
128,chainWM,2.8,0.0001,0.2,0,,,1,3.3886395988743496,0,extinction,0,0
129,chainWM,2.8,0.0001,0.2,0,,,1,3.7177816163703463,0,extinction,0,0
130,chainWM,2.8,0.0001,0.2,0,,,1,4.673443937789692,0,extinction,0,0
131,chainWM,2.8,0.0001,0.2,0,,,1,3.8029159864055178,0,extinction,0,0
132,chainWM,2.8,0.0001,0.2,0,,,1,4.310321253916028,0,extinction,0,0
133,chainWM,2.8,0.0001,0.2,0,,,1,3.969225222368992,0,extinction,0,0
134,chainWM,2.8,0.0001,0.2,0,,,1,3.8082212534638016,0,extinction,0,0
135,chainWM,2.8,0.0001,0.2,0,,,1,3.8947857869992624,0,extinction,0,0
136,chainWM,2.8,0.0001,0.2,0,,,1,2.8832919310302705,0,extinction,0,0
137,chainWM,2.8,0.0001,0.2,0,,,1,3.866981966956847,0,extinction,0,0
138,chainWM,2.8,0.0001,0.2,0,,,1,4.632445900661051,0,extinction,0,0
139,chainWM,2.8,0.0001,0.2,0,,,1,3.5793515970452394,0,extinction,0,0
140,chainWM,2.8,0.0001,0.2,0,,,1,3.065828570942196,0,extinction,0,0
141,chainWM,2.8,0.0001,0.2,0,,,1,3.8199654365160924,0,extinction,0,0
142,chainWM,2.8,0.0001,0.2,0,,,1,3.754854944381025,0,extinction,0,0
143,chainWM,2.8,0.0001,0.2,0,,,1,3.3646733712592947,0,extinction,0,0
144,chainWM,2.8,0.0001,0.2,0,,,1,3.4205993216057418,0,extinction,0,0
145,chainWM,2.8,0.0001,0.2,0,,,1,3.9376455466403857,0,extinction,0,0
146,chainWM,2.8,0.0001,0.2,0,,,1,3.215861477740143,0,extinction,0,0
147,chainWM,2.8,0.0001,0.2,0,,,1,4.249495944927298,0,extinction,0,0
148,chainWM,2.8,0.0001,0.2,0,,,1,3.850481553233497,0,extinction,0,0
149,chainWM,2.8,0.0001,0.2,0,,,1,3.9531750789129174,0,extinction,0,0
150,chainWM,2.8,0.0001,0.2,0,,,1,4.122266472537168,0,extinction,0,0
151,chainWM,2.8,0.0001,0.2,0,,,1,3.1510576034956292,0,extinction,0,0
152,chainWM,2.8,0.0001,0.2,0,,,1,4.595491143852902,0,extinction,0,0
153,chainWM,2.8,0.0001,0.2,0,,,1,4.413589720432906,0,extinction,0,0
154,chainWM,2.8,0.0001,0.2,0,,,1,3.4916985902896265,0,extinction,0,0
155,chainWM,2.8,0.0001,0.2,0,,,1,6.8673804012835244,0,extinction,0,0
156,chainWM,2.8,0.0001,0.2,0,,,1,3.5611948473443973,0,extinction,0,0
157,chainWM,2.8,0.0001,0.2,0,,,1,3.705683151974142,0,extinction,0,0
158,chainWM,2.8,0.0001,0.2,0,,,1,5.483526244735559,0,extinction,0,0
159,chainWM,2.8,0.0001,0.2,0,,,1,4.067065944173757,0,extinction,0,0
160,chainWM,2.8,0.0001,0.2,0,,,1,3.605941678091982,0,extinction,0,0
161,chainWM,2.8,0.0001,0.2,0,,,1,2.7268560726898934,0,extinction,0,0
162,chainWM,2.8,0.0001,0.2,0,,,1,4.584397642109932,0,extinction,0,0
163,chainWM,2.8,0.0001,0.2,0,,,1,3.0075260290969785,0,extinction,0,0
164,chainWM,2.8,0.0001,0.2,0,,,1,3.262262346311105,0,extinction,0,0
165,chainWM,2.8,0.0001,0.2,0,,,1,3.968417105692319,0,extinction,0,0
166,chainWM,2.8,0.0001,0.2,0,,,1,3.6269000368153157,0,extinction,0,0
167,chainWM,2.8,0.0001,0.2,0,,,1,3.2136722894553786,0,extinction,0,0
168,chainWM,2.8,0.0001,0.2,0,,,1,3.274989340640052,0,extinction,0,0
169,chainWM,2.8,0.0001,0.2,0,,,1,4.562288846507999,0,extinction,0,0
170,chainWM,2.8,0.0001,0.2,0,,,1,3.8750147704280025,0,extinction,0,0
171,chainWM,2.8,0.0001,0.2,0,,,1,3.4566573182746976,0,extinction,0,0
172,chainWM,2.8,0.0001,0.2,0,,,1,2.8442269052835396,0,extinction,0,1
173,chainWM,2.8,0.0001,0.2,0,,,1,3.573349688118166,0,extinction,0,0
174,chainWM,2.8,0.0001,0.2,0,,,1,5.022112180454351,0,extinction,0,0
175,chainWM,2.8,0.0001,0.2,0,,,1,4.006640652402797,0,extinction,0,0
176,chainWM,2.8,0.0001,0.2,0,,,1,5.515826828658582,0,extinction,0,0
177,chainWM,2.8,0.0001,0.2,0,,,1,3.7038529022247277,0,extinction,0,0
178,chainWM,2.8,0.0001,0.2,0,,,1,5.284906435456838,0,extinction,0,0
179,chainWM,2.8,0.0001,0.2,0,,,1,3.5805881592365005,0,extinction,0,0
180,chainWM,2.8,0.0001,0.2,0,,,1,3.7713854422043016,0,extinction,0,0
181,chainWM,2.8,0.0001,0.2,0,,,1,3.6337409070263944,0,extinction,0,0
182,chainWM,2.8,0.0001,0.2,0,,,1,4.2790820414338615,0,extinction,0,0
183,chainWM,2.8,0.0001,0.2,0,,,1,4.76584027199088,0,extinction,0,0
184,chainWM,2.8,0.0001,0.2,0,,,1,3.419907266556673,0,extinction,0,0
185,chainWM,2.8,0.0001,0.2,0,,,1,3.1299045649071955,0,extinction,0,0
186,chainWM,2.8,0.0001,0.2,0,,,1,3.6435348760312514,0,extinction,0,0
187,chainWM,2.8,0.0001,0.2,0,,,1,4.001045319111692,0,extinction,0,0
188,chainWM,2.8,0.0001,0.2,0,,,1,2.9240376960673933,0,extinction,0,0
189,chainWM,2.8,0.0001,0.2,0,,,1,4.5594651091079825,0,extinction,0,0
190,chainWM,2.8,0.0001,0.2,0,,,1,3.9963400616054052,0,extinction,0,0
191,chainWM,2.8,0.0001,0.2,0,,,1,3.549436754054969,0,extinction,0,0
192,chainWM,2.8,0.0001,0.2,0,,,1,3.784599848194419,0,extinction,0,0
193,chainWM,2.8,0.0001,0.2,0,,,1,3.9569662242034327,0,extinction,0,0
194,chainWM,2.8,0.0001,0.2,0,,,1,3.658038806158732,0,extinction,0,0
195,chainWM,2.8,0.0001,0.2,0,,,1,4.1037733292176215,0,extinction,0,0
196,chainWM,2.8,0.0001,0.2,0,,,1,3.913432118564725,0,extinction,0,0
197,chainWM,2.8,0.0001,0.2,0,,,1,4.181632279069478,0,extinction,0,0
198,chainWM,2.8,0.0001,0.2,0,,,1,3.6643625858600823,0,extinction,0,0
199,chainWM,2.8,0.0001,0.2,0,,,1,3.7999563193013195,0,extinction,0,0
