seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
93,biofilm,1.1,0.0001,0.2,1,42.87498159231435,edge,0,,625,rescue,0,2
94,biofilm,1.1,0.0001,0.2,1,17.121973093685277,edge,0,,835,rescue,1,1
95,biofilm,1.1,0.0001,0.2,1,21.383645994036428,edge,0,,732,rescue,1,1
96,biofilm,1.1,0.0001,0.2,0,,,1,118.75771198597177,0,extinction,2,0
97,biofilm,1.1,0.0001,0.2,0,,,1,137.02824660757787,0,extinction,1,0
98,biofilm,1.1,0.0001,0.2,1,27.61218233087632,edge,0,,606,rescue,0,1
99,biofilm,1.1,0.0001,0.2,0,,,1,80.06978471982748,0,extinction,1,0
100,biofilm,1.1,0.0001,0.2,0,,,1,95.6987505916224,0,extinction,0,1
101,biofilm,1.1,0.0001,0.2,0,,,1,129.56276826563916,0,extinction,0,1
102,biofilm,1.1,0.0001,0.2,0,,,1,99.95989936996922,0,extinction,1,0
103,biofilm,1.1,0.0001,0.2,0,,,1,118.81531337532527,0,extinction,0,1
104,biofilm,1.1,0.0001,0.2,1,13.736554674413066,edge,0,,866,rescue,1,1
105,biofilm,1.1,0.0001,0.2,0,,,1,141.10405103696195,0,extinction,0,2
106,biofilm,1.1,0.0001,0.2,1,55.57861129579792,edge,0,,669,rescue,0,2
107,biofilm,1.1,0.0001,0.2,0,,,1,112.04589302040476,0,extinction,3,1
108,biofilm,1.1,0.0001,0.2,0,,,1,120.22013185741687,0,extinction,0,0
