seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
97,biofilm,2.8,0.0001,0.2,0,,,1,8.378628987597313,0,extinction,0,0
98,biofilm,2.8,0.0001,0.2,0,,,1,6.903580332723176,0,extinction,0,0
99,biofilm,2.8,0.0001,0.2,0,,,1,7.0344267601902395,0,extinction,0,0
100,biofilm,2.8,0.0001,0.2,0,,,1,6.227473981017764,0,extinction,0,0
101,biofilm,2.8,0.0001,0.2,0,,,1,7.4275890233991335,0,extinction,0,0
102,biofilm,2.8,0.0001,0.2,0,,,1,6.886703179111502,0,extinction,0,0
103,biofilm,2.8,0.0001,0.2,0,,,1,8.723250764800817,0,extinction,0,0
104,biofilm,2.8,0.0001,0.2,0,,,1,7.676810423820169,0,extinction,0,0
105,biofilm,2.8,0.0001,0.2,0,,,1,6.763976989443268,0,extinction,0,0
106,biofilm,2.8,0.0001,0.2,1,12.871451416077786,core,0,,10,rescue,1,0
107,biofilm,2.8,0.0001,0.2,0,,,1,7.594287223550757,0,extinction,0,1
108,biofilm,2.8,0.0001,0.2,0,,,1,6.877999801357081,0,extinction,0,0
109,biofilm,2.8,0.0001,0.2,0,,,1,7.195123845206429,0,extinction,0,0
110,biofilm,2.8,0.0001,0.2,0,,,1,7.792445745490947,0,extinction,0,0
111,biofilm,2.8,0.0001,0.2,0,,,1,7.484150861324316,0,extinction,0,0
112,biofilm,2.8,0.0001,0.2,0,,,1,6.6435445458005775,0,extinction,0,0
113,biofilm,2.8,0.0001,0.2,0,,,1,7.724572186856318,0,extinction,0,0
114,biofilm,2.8,0.0001,0.2,1,9.647063687118619,edge,0,,10,rescue,0,1
115,biofilm,2.8,0.0001,0.2,0,,,1,6.928525422382288,0,extinction,0,0
116,biofilm,2.8,0.0001,0.2,0,,,1,7.1756237243774805,0,extinction,0,0
117,biofilm,2.8,0.0001,0.2,0,,,1,7.570289901666961,0,extinction,0,0
118,biofilm,2.8,0.0001,0.2,0,,,1,6.5443370681617425,0,extinction,0,0
119,biofilm,2.8,0.0001,0.2,0,,,1,7.411188995480593,0,extinction,0,0
120,biofilm,2.8,0.0001,0.2,0,,,1,6.555580014254145,0,extinction,0,0
121,biofilm,2.8,0.0001,0.2,0,,,1,8.18095251764647,0,extinction,0,0
122,biofilm,2.8,0.0001,0.2,0,,,1,7.497893067081432,0,extinction,0,0
123,biofilm,2.8,0.0001,0.2,0,,,1,9.767649745323622,0,extinction,0,0
124,biofilm,2.8,0.0001,0.2,0,,,1,7.241992029636309,0,extinction,0,0
125,biofilm,2.8,0.0001,0.2,0,,,1,9.209200539843929,0,extinction,0,0
126,biofilm,2.8,0.0001,0.2,0,,,1,7.589493681191823,0,extinction,0,0
127,biofilm,2.8,0.0001,0.2,0,,,1,8.179913685043326,0,extinction,0,0
128,biofilm,2.8,0.0001,0.2,0,,,1,7.504056543047115,0,extinction,0,0
129,biofilm,2.8,0.0001,0.2,0,,,1,8.066155077118585,0,extinction,0,0
130,biofilm,2.8,0.0001,0.2,1,1.9030722201824635,edge,0,,672,rescue,0,1
131,biofilm,2.8,0.0001,0.2,0,,,1,6.988579412642278,0,extinction,0,0
132,biofilm,2.8,0.0001,0.2,0,,,1,8.266092288203678,0,extinction,0,0
133,biofilm,2.8,0.0001,0.2,0,,,1,6.763379355525214,0,extinction,0,0
134,biofilm,2.8,0.0001,0.2,0,,,1,8.019229168819818,0,extinction,0,0
135,biofilm,2.8,0.0001,0.2,0,,,1,8.003580939157116,0,extinction,0,0
136,biofilm,2.8,0.0001,0.2,0,,,1,6.609931712582256,0,extinction,0,0
137,biofilm,2.8,0.0001,0.2,0,,,1,7.657643947927678,0,extinction,0,0
138,biofilm,2.8,0.0001,0.2,0,,,1,7.300282073205399,0,extinction,0,1
139,biofilm,2.8,0.0001,0.2,0,,,1,7.630095179596441,0,extinction,0,0
140,biofilm,2.8,0.0001,0.2,0,,,1,7.3329209049291615,0,extinction,0,0
141,biofilm,2.8,0.0001,0.2,0,,,1,7.390387217479882,0,extinction,0,0
142,biofilm,2.8,0.0001,0.2,0,,,1,9.747420433486464,0,extinction,0,0
143,biofilm,2.8,0.0001,0.2,0,,,1,6.414952661986209,0,extinction,0,0
144,biofilm,2.8,0.0001,0.2,0,,,1,6.663122616229437,0,extinction,0,0
145,biofilm,2.8,0.0001,0.2,0,,,1,7.775390235905667,0,extinction,0,0
146,biofilm,2.8,0.0001,0.2,0,,,1,6.8676510566054985,0,extinction,0,0
147,biofilm,2.8,0.0001,0.2,0,,,1,8.256065946982108,0,extinction,0,0
148,biofilm,2.8,0.0001,0.2,1,5.729309196277181,core,0,,31,rescue,1,0
149,biofilm,2.8,0.0001,0.2,0,,,1,6.940336786377364,0,extinction,0,0
150,biofilm,2.8,0.0001,0.2,0,,,1,7.00739926872444,0,extinction,0,0
151,biofilm,2.8,0.0001,0.2,0,,,1,8.10312354692142,0,extinction,0,0
152,biofilm,2.8,0.0001,0.2,0,,,1,6.533104556285193,0,extinction,0,0
153,biofilm,2.8,0.0001,0.2,0,,,1,6.834194743041199,0,extinction,0,0
154,biofilm,2.8,0.0001,0.2,0,,,1,7.319948395474128,0,extinction,0,0
155,biofilm,2.8,0.0001,0.2,0,,,1,8.575725752701306,0,extinction,0,0
156,biofilm,2.8,0.0001,0.2,0,,,1,8.065014754742316,0,extinction,0,0
157,biofilm,2.8,0.0001,0.2,0,,,1,7.2925548308380606,0,extinction,0,0
158,biofilm,2.8,0.0001,0.2,0,,,1,8.14873411957441,0,extinction,0,0
159,biofilm,2.8,0.0001,0.2,0,,,1,6.961861851599968,0,extinction,0,0
160,biofilm,2.8,0.0001,0.2,0,,,1,7.771923958120164,0,extinction,0,0
161,biofilm,2.8,0.0001,0.2,0,,,1,7.234195731842018,0,extinction,0,0
162,biofilm,2.8,0.0001,0.2,0,,,1,7.286484964311957,0,extinction,0,0
163,biofilm,2.8,0.0001,0.2,0,,,1,7.85336583075233,0,extinction,0,0
164,biofilm,2.8,0.0001,0.2,0,,,1,7.202228953814667,0,extinction,0,0
165,biofilm,2.8,0.0001,0.2,0,,,1,7.021760856472194,0,extinction,0,0
166,biofilm,2.8,0.0001,0.2,0,,,1,7.078260425007081,0,extinction,0,0
167,biofilm,2.8,0.0001,0.2,0,,,1,7.372195284307609,0,extinction,0,0
168,biofilm,2.8,0.0001,0.2,0,,,1,7.871822450743094,0,extinction,0,0
169,biofilm,2.8,0.0001,0.2,0,,,1,7.532482610553646,0,extinction,0,0
170,biofilm,2.8,0.0001,0.2,0,,,1,7.821000686473004,0,extinction,0,1
171,biofilm,2.8,0.0001,0.2,0,,,1,7.324598032468185,0,extinction,0,0
172,biofilm,2.8,0.0001,0.2,0,,,1,7.5639671802892074,0,extinction,0,0
173,biofilm,2.8,0.0001,0.2,0,,,1,7.908147742169794,0,extinction,0,0
174,biofilm,2.8,0.0001,0.2,0,,,1,7.179882548517794,0,extinction,0,0
175,biofilm,2.8,0.0001,0.2,0,,,1,7.949853709747228,0,extinction,0,0
176,biofilm,2.8,0.0001,0.2,0,,,1,7.7478591468999465,0,extinction,0,0
177,biofilm,2.8,0.0001,0.2,0,,,1,7.016195914629755,0,extinction,0,0
178,biofilm,2.8,0.0001,0.2,0,,,1,8.65965600927747,0,extinction,0,0
179,biofilm,2.8,0.0001,0.2,0,,,1,7.740333965811691,0,extinction,0,0
180,biofilm,2.8,0.0001,0.2,0,,,1,7.075221931435704,0,extinction,0,0
181,biofilm,2.8,0.0001,0.2,0,,,1,8.05488852494727,0,extinction,0,0
182,biofilm,2.8,0.0001,0.2,0,,,1,7.429981215647243,0,extinction,0,0
183,biofilm,2.8,0.0001,0.2,0,,,1,6.688313752307752,0,extinction,0,0
184,biofilm,2.8,0.0001,0.2,0,,,1,7.080870652207829,0,extinction,0,0
185,biofilm,2.8,0.0001,0.2,0,,,1,6.65765447794225,0,extinction,0,0
186,biofilm,2.8,0.0001,0.2,0,,,1,6.761735860005152,0,extinction,0,0
187,biofilm,2.8,0.0001,0.2,0,,,1,7.28015672037824,0,extinction,0,0
188,biofilm,2.8,0.0001,0.2,0,,,1,6.2114269888457425,0,extinction,0,0
189,biofilm,2.8,0.0001,0.2,0,,,1,7.924835340142748,0,extinction,0,0
190,biofilm,2.8,0.0001,0.2,0,,,1,7.90473991678456,0,extinction,0,0
191,biofilm,2.8,0.0001,0.2,0,,,1,7.486055377243661,0,extinction,0,0
192,biofilm,2.8,0.0001,0.2,1,7.581131646060054,edge,0,,11,rescue,0,1
193,biofilm,2.8,0.0001,0.2,1,11.202614538666898,edge,0,,10,rescue,0,1
194,biofilm,2.8,0.0001,0.2,0,,,1,7.088353423291076,0,extinction,0,0
195,biofilm,2.8,0.0001,0.2,0,,,1,7.534502202534989,0,extinction,0,0
196,biofilm,2.8,0.0001,0.2,0,,,1,6.433881007740345,0,extinction,0,0
197,biofilm,2.8,0.0001,0.2,0,,,1,6.777882104265588,0,extinction,0,0
198,biofilm,2.8,0.0001,0.2,0,,,1,6.867093875358227,0,extinction,0,0
199,biofilm,2.8,0.0001,0.2,0,,,1,7.5584077775437,0,extinction,0,0
